,isbn,title,authors,average_rating,image_url
6043,1476740488,"One Tiny Lie (Ten Tiny Breaths, #2)",K.A. Tucker,4.3,https://images.gr-assets.com/books/1380903726m/17302495.jpg
6044,451523482,The Day of the Locust,"Nathanael West, Alfred Kazin",3.78,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6045,679747044,Genius: The Life and Science of Richard Feynman,James Gleick,4.16,https://images.gr-assets.com/books/1320409497m/98685.jpg
6046,312360401,Honolulu,Alan Brennert,4.02,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6047,553588451,Full Moon Rising (Riley Jenson Guardian #1),Keri Arthur,3.89,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6048,375414959,Bridge of Sighs,Richard Russo,3.79,https://images.gr-assets.com/books/1320397300m/107821.jpg
6049,340752483,Winter Solstice,Rosamunde Pilcher,4.15,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6050,1423165993,"United We Spy (Gallagher Girls, #6)",Ally Carter,4.44,https://images.gr-assets.com/books/1368559827m/13580951.jpg
6051,045123054X,"The Morganville Vampires, Volume 1 (The Morganville Vampires, #1-2)",Rachel Caine,4.36,https://images.gr-assets.com/books/1478780633m/6571723.jpg
6052,439680093,"Raven's Gate (The Gatekeepers, #1)",Anthony Horowitz,3.9,https://images.gr-assets.com/books/1328842690m/107664.jpg
6053,374292086,Wolf in White Van,John Darnielle,3.72,https://images.gr-assets.com/books/1393646533m/20575425.jpg
6054,449912426,Three Comrades,Erich Maria Remarque,4.48,https://images.gr-assets.com/books/1320543184m/91203.jpg
6055,1423134494,"Bloody Valentine (Blue Bloods, #5.5)",Melissa de la Cruz,3.98,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6056,375500723,The Heart of a Woman,Maya Angelou,4.19,https://images.gr-assets.com/books/1417404078m/5160.jpg
6057,,"Chrzest ognia (Saga o Wiedźminie, #5)",Andrzej Sapkowski,4.36,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6058,316070629,"Alex Cross's Trial (Alex Cross, #15)","James Patterson, Richard DiLallo",3.92,https://images.gr-assets.com/books/1336268218m/6266907.jpg
6059,385524382,Sway: The Irresistible Pull of Irrational Behavior,"Ori Brafman, Rom Brafman",3.75,https://images.gr-assets.com/books/1320419177m/2118114.jpg
6060,27436292,King of the Wind: The Story of the Godolphin Arabian,"Marguerite Henry, Wesley Dennis",4.19,https://images.gr-assets.com/books/1329982839m/423156.jpg
6061,1451636016,Waking Up: A Guide to Spirituality Without Religion,Sam Harris,3.87,https://images.gr-assets.com/books/1415677308m/18774981.jpg
6062,192835149,"The Call of the Wild, White Fang and Other Stories",Jack London,3.97,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6063,140277447,The Rape of Nanking,Iris Chang,4.08,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6064,670020532,Why Evolution Is True,Jerry A. Coyne,4.15,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6065,743271327,Brokeback Mountain,Annie Proulx,3.93,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6066,380782340,"Nobody's Baby But Mine (Chicago Stars, #3)",Susan Elizabeth Phillips,4.06,https://images.gr-assets.com/books/1298032580m/73080.jpg
6067,1250010098,Keep Quiet,Lisa Scottoline,3.76,https://images.gr-assets.com/books/1391355179m/17934416.jpg
6068,033041335X,Sons of Fortune,Jeffrey Archer,3.83,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6069,374266514,The Solitaire Mystery: A Novel About Family and Destiny,"Jostein Gaarder, Sarah Jane Hails",4.16,https://images.gr-assets.com/books/1327883395m/48318.jpg
6070,762447699,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,Jen Sincero,4.04,https://images.gr-assets.com/books/1351539051m/15843166.jpg
6071,755328175,Rumour Has It,Jill Mansell,3.83,https://images.gr-assets.com/books/1328202735m/6104943.jpg
6072,425208435,Dragon Tears,Dean Koontz,3.72,https://images.gr-assets.com/books/1308458435m/32429.jpg
6073,316123404,Surface Detail (Culture #9),Iain M. Banks,4.22,https://images.gr-assets.com/books/1287893375m/7937744.jpg
6074,,"The Mating  (Law of the Lycans, #2)",Nicky Charles,4.02,https://images.gr-assets.com/books/1299068605m/7785207.jpg
6075,440240948,"The Gates of Rome (Emperor, #1)",Conn Iggulden,4.16,https://images.gr-assets.com/books/1313874666m/330947.jpg
6076,1607069458,"Rat Queens, Vol. 1: Sass & Sorcery","Kurtis J. Wiebe, Roc Upchurch",4.2,https://images.gr-assets.com/books/1489284113m/20299683.jpg
6077,425173747,"Curtain (Hercule Poirot, #39)",Agatha Christie,4.05,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6078,1594480036,"Grass for His Pillow (Tales of the Otori, #2)",Lian Hearn,4.01,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6079,345495934,"Swallowing Darkness (Merry Gentry, #7)",Laurell K. Hamilton,4.13,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6080,,"The Fixed Trilogy (Fixed, #1-3)",Laurelin Paige,4.35,https://images.gr-assets.com/books/1394517753m/21420473.jpg
6081,316250813,California,Edan Lepucki,3.22,https://images.gr-assets.com/books/1400863574m/18774020.jpg
6082,552144312,Guards! Guards!: The Play,"Stephen Briggs, Terry Pratchett",4.35,https://images.gr-assets.com/books/1353573648m/116295.jpg
6083,786818697,The Pigeon Finds a Hot Dog!,Mo Willems,4.35,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6084,080417766X,"Aftermath (Star Wars: Aftermath, #1)",Chuck Wendig,3.15,https://images.gr-assets.com/books/1426620007m/25131600.jpg
6085,60776250,"Vampireville (Vampire Kisses, #3)",Ellen Schreiber,3.92,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6086,7120699,"Hercule Poirot's Christmas (Hercule Poirot, #20)",Agatha Christie,3.9,https://images.gr-assets.com/books/1308808460m/16349.jpg
6087,525953612,Mrs. Lincoln's Dressmaker,Jennifer Chiaverini,3.41,https://images.gr-assets.com/books/1350586527m/15808287.jpg
6088,9953320993,الرحيق المختوم,Safiy al-Rahman al-Mubarakfuri,4.57,https://images.gr-assets.com/books/1289025514m/545425.jpg
6089,307460207,The Baker's Daughter,Sarah McCoy,3.94,https://images.gr-assets.com/books/1404963150m/12547098.jpg
6090,,"The Shadows (Black Dagger Brotherhood, #13)",J.R. Ward,4.29,https://images.gr-assets.com/books/1404479585m/21849362.jpg
6091,823404706,Little Red Riding Hood,"Trina Schart Hyman, Johann Grimm, Wilhelm Grimm",4.11,https://images.gr-assets.com/books/1314485414m/920143.jpg
6092,439995442,"Captain Underpants and the Attack of the Talking Toilets (Captain Underpants, #2)",Dav Pilkey,3.99,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6093,857203312,Ghost Boy,"Martin Pistorius, Megan Lloyd Davies",3.96,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6094,804137382,Essentialism: The Disciplined Pursuit of Less,Greg McKeown,3.99,https://images.gr-assets.com/books/1403165375m/18077875.jpg
6095,743249291,"Wideacre  (The Wideacre Trilogy, #1)",Philippa Gregory,3.28,https://images.gr-assets.com/books/1289170133m/16188.jpg
6096,141311290,The Magic Finger (Young Puffin Developing Reader),"Roald Dahl, Quentin Blake",3.66,https://images.gr-assets.com/books/1434928966m/6670.jpg
6097,,"If I Were You (Inside Out, #1)",Lisa Renee Jones,4.14,https://images.gr-assets.com/books/1397227898m/15717721.jpg
6098,,"Beautifully Damaged (Beautifully Damaged, #1)",L.A. Fiore,3.99,https://images.gr-assets.com/books/1350800166m/16079228.jpg
6099,,"Wethering the Storm (The Storm, #2)",Samantha Towle,4.33,https://images.gr-assets.com/books/1368083888m/16053316.jpg
6100,872201929,Meditations on First Philosophy,"René Descartes, Donald A. Cress",3.69,https://images.gr-assets.com/books/1405624521m/30658.jpg
6101,749748001,"The Enchanted Wood (The Faraway Tree, #1)",Enid Blyton,4.24,https://images.gr-assets.com/books/1428732266m/17491.jpg
6102,,"Forever Black (Forever, #1)",Sandi Lynn,3.99,https://images.gr-assets.com/books/1359579827m/17286162.jpg
6103,1592243002,Daisy Miller,Henry James,3.36,https://images.gr-assets.com/books/1327911289m/16204.jpg
6104,1401340873,Arcadia,Lauren Groff,3.65,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6105,307444058,Pat the Bunny,Dorothy Kunhardt,4.06,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6106,345528697,The Swans of Fifth Avenue,Melanie Benjamin,3.58,https://images.gr-assets.com/books/1431898319m/25279165.jpg
6107,1591828783,"Cardcaptor Sakura, Vol. 1 (Cardcaptor Sakura, #1)","CLAMP, Maria Simpson",4.3,https://images.gr-assets.com/books/1451030958m/229145.jpg
6108,60525126,"Size 14 Is Not Fat Either (Heather Wells, #2)",Meg Cabot,3.83,https://images.gr-assets.com/books/1479654269m/23217.jpg
6109,61997188,The Pioneer Woman Cooks: Food from My Frontier ,Ree Drummond,4.31,https://images.gr-assets.com/books/1344712745m/12072362.jpg
6110,,"Defiance (Significance, #3)",Shelly Crane,4.31,https://images.gr-assets.com/books/1498698186m/12706435.jpg
6111,061808360X,Gorillas in the Mist,Dian Fossey,4.16,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6112,451210638,A Case of Need,"Jeffery Hudson, Michael Crichton",3.6,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6113,805097457,The Love Affairs of Nathaniel P.,Adelle Waldman,3.3,https://images.gr-assets.com/books/1361026301m/16045140.jpg
6114,,"Revealed (House of Night, #11)","P.C. Cast, Kristin Cast",3.81,https://images.gr-assets.com/books/1369156173m/16096873.jpg
6115,,We're All Damaged,Matthew Norman,3.85,https://images.gr-assets.com/books/1457221465m/28959148.jpg
6116,312374976,"Sworn to Silence (Kate Burkholder, #1)",Linda Castillo,4.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6117,425256227,"Magic Breaks (Kate Daniels, #7)",Ilona Andrews,4.52,https://images.gr-assets.com/books/1383236969m/12119529.jpg
6118,413771008,The Seagull,"Anton Chekhov, Michael Frayn",3.92,https://images.gr-assets.com/books/1443340069m/79649.jpg
6119,4103534257,"1Q84 BOOK 3 (1Q84, #3)","Haruki Murakami, 村上 春樹",3.86,https://images.gr-assets.com/books/1327559269m/7717482.jpg
6120,330418874,"Boy Meets Girl (Boy, #2)",Meg Cabot,3.82,https://images.gr-assets.com/books/1328033372m/93723.jpg
6121,60097477,"Dancing in My Nuddy-Pants (Confessions of Georgia Nicolson, #4)",Louise Rennison,4.01,https://images.gr-assets.com/books/1327885836m/402015.jpg
6122,345413997,The Door Into Summer,Robert A. Heinlein,4.0,https://images.gr-assets.com/books/1342241886m/348.jpg
6123,316011274,Luna,Julie Anne Peters,3.86,https://images.gr-assets.com/books/1339269673m/316445.jpg
6124,1400077915,Runaway,Alice Munro,3.98,https://images.gr-assets.com/books/1431005856m/14280.jpg
6125,1841494186,"Matter (Culture, #8)",Iain M. Banks,4.03,https://images.gr-assets.com/books/1327954631m/886066.jpg
6126,,Leo,Mia Sheridan,4.06,https://images.gr-assets.com/books/1366869759m/17825503.jpg
6127,393310329,Maurice,E.M. Forster,4.02,https://images.gr-assets.com/books/1361934128m/3103.jpg
6128,1441836314,"New York to Dallas (In Death, #33)","J.D. Robb, Susan Ericksen",4.42,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6129,60080841,The Stepford Wives,Ira Levin,3.71,https://images.gr-assets.com/books/1403404262m/52350.jpg
6130,671890913,The Longest Day,Cornelius Ryan,4.31,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6131,60584033,Motor Mouth (Alex Barnaby #2),Janet Evanovich,3.66,https://images.gr-assets.com/books/1479699584m/6426.jpg
6132,743437349,"The Reality Bug (Pendragon, #4)",D.J. MacHale,4.15,https://images.gr-assets.com/books/1431402995m/215541.jpg
6133,446195510,True Blue,David Baldacci,3.84,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6134,553561189,"Mistress of the Empire (The Empire Trilogy, #3)","Raymond E. Feist, Janny Wurts",4.29,https://images.gr-assets.com/books/1333694789m/317504.jpg
6135,62117181,Defiance (Defiance #1),C.J. Redwine,3.69,https://images.gr-assets.com/books/1341967711m/11410430.jpg
6136,316376116,"Winter Street (Winter, #1)",Elin Hilderbrand,3.67,https://images.gr-assets.com/books/1394567347m/20706316.jpg
6137,448095025,The Hidden Staircase (Nancy Drew #2),"Carolyn Keene, Mildred Benson",3.94,https://images.gr-assets.com/books/1172964121m/233637.jpg
6138,449205622,Captains and the Kings,Taylor Caldwell,4.11,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6139,62073125,"The Fallen Angel (Gabriel Allon, #12)",Daniel Silva,4.17,https://images.gr-assets.com/books/1468408514m/13390528.jpg
6140,185549664X,"Harry Potter and the Order of the Phoenix (Harry Potter, #5, Part 1)",J.K. Rowling,4.56,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6141,310247527,"One Tuesday Morning (9/11, #1)",Karen Kingsbury,4.41,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6142,425241130,"Hit List (Anita Blake, Vampire Hunter #20)",Laurell K. Hamilton,3.92,https://images.gr-assets.com/books/1315176487m/8935153.jpg
6143,413772195,Interesting Times: The Play,"Stephen Briggs, Terry Pratchett",4.1,https://images.gr-assets.com/books/1387302457m/34508.jpg
6144,,The Wall of Winnipeg and Me,Mariana Zapata,4.34,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6145,1416516743,Let Me Call You Sweetheart,Mary Higgins Clark,3.84,https://images.gr-assets.com/books/1355138627m/170632.jpg
6146,385341598,The Onion Field,Joseph Wambaugh,4.13,https://images.gr-assets.com/books/1320511693m/487445.jpg
6147,743233492,"Break No Bones (Temperance Brennan, #9)",Kathy Reichs,3.95,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6148,1583334386,"The Willpower Instinct: How Self-Control Works, Why It Matters, and What You Can Do to Get More of It",Kelly McGonigal,4.11,https://images.gr-assets.com/books/1436737104m/10865206.jpg
6149,345457714,"Broken Angels (Takeshi Kovacs, #2)",Richard K. Morgan,4.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6150,038533947X,"Beyond Reach (Grant County, #6)",Karin Slaughter,4.19,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6151,765328542,Fuzzy Nation,John Scalzi,4.1,https://images.gr-assets.com/books/1316132345m/9647532.jpg
6152,449221512,"I is for Innocent (Kinsey Millhone, #9)",Sue Grafton,3.9,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6153,2020418770,V.,Thomas Pynchon,3.97,https://images.gr-assets.com/books/1328110787m/5809.jpg
6154,1593080212,Heart of Darkness and Selected Short Fiction,"Joseph Conrad, A. Michael Matin",3.75,https://images.gr-assets.com/books/1328851164m/989313.jpg
6155,671203231,Why I Am Not a Christian and Other Essays on Religion and Related Subjects,"Bertrand Russell, Paul  Edwards",4.03,https://images.gr-assets.com/books/1347925703m/472025.jpg
6156,375725342,The Art of Travel,Alain de Botton,3.81,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6157,7162499,"The Summer Garden (The Bronze Horseman, #3)",Paullina Simons,4.13,https://images.gr-assets.com/books/1411993309m/608216.jpg
6158,316407135,"Cross Justice (Alex Cross, #23)",James Patterson,4.22,https://images.gr-assets.com/books/1427135714m/25066591.jpg
6159,9645571766,عقاید یک دلقک,"Heinrich Böll, محمد اسماعیل‌زاده",4.05,https://images.gr-assets.com/books/1394632139m/326272.jpg
6160,812995201,The Weight of Blood,Laura McHugh,3.73,https://images.gr-assets.com/books/1395611141m/18209468.jpg
6161,60531231,"When He was Wicked (Bridgertons, #6)",Julia Quinn,4.03,https://images.gr-assets.com/books/1274212205m/110396.jpg
6162,399157867,"V is for Vengeance (Kinsey Millhone, #22)",Sue Grafton,3.93,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6163,689839057,"Among the Betrayed (Shadow Children, #3)",Margaret Peterson Haddix,4.06,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6164,399154302,"Spook Country (Blue Ant, #2)",William Gibson,3.66,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6165,069109750X,The I Ching or Book of Changes,"Anonymous, Richard Wilhelm, Cary F. Baynes, C.G. Jung",4.18,https://images.gr-assets.com/books/1406503668m/534289.jpg
6166,1419151126,"The 39 Steps (Richard Hannay, #1)",John Buchan,3.6,https://images.gr-assets.com/books/1391320797m/153492.jpg
6167,307267679,Blue Nights,Joan Didion,3.75,https://images.gr-assets.com/books/1319148558m/10252302.jpg
6168,765312182,"Blindsight (Firefall, #1)",Peter Watts,3.99,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6169,052595421X,Paddle Your Own Canoe: One Man's Fundamentals for Delicious Living,Nick Offerman,3.64,https://images.gr-assets.com/books/1372042175m/17674991.jpg
6170,1401228305,"American Vampire, Vol. 1","Scott Snyder, Stephen King, Rafael Albuquerque",3.98,https://images.gr-assets.com/books/1389666348m/7619398.jpg
6171,399155279,"Heat Lightning (Virgil Flowers, #2)",John Sandford,4.16,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6172,140447601,Democracy in America ,"Alexis de Tocqueville, Isaac Kramnick, Gerald Bevan",3.99,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6173,440220459,Drop Shot (Myron Bolitar #2),Harlan Coben,3.92,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6174,316016659,"The Lake of Souls (Cirque Du Freak, #10)",Darren Shan,4.19,https://images.gr-assets.com/books/1255988654m/8951.jpg
6175,,"Find You in the Dark (Find You in the Dark, #1)",A. Meredith Walters,3.98,https://images.gr-assets.com/books/1359627731m/16081754.jpg
6176,399155430,The School of Essential Ingredients,Erica Bauermeister,3.78,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6177,1466266732,"Intuition (The Premonition, #2)",Amy A. Bartol,4.29,https://images.gr-assets.com/books/1327897016m/13281637.jpg
6178,7271212,Azincourt,Bernard Cornwell,4.11,https://images.gr-assets.com/books/1327151016m/3276012.jpg
6179,2264022442,Paddy Clarke Ha Ha Ha,Roddy Doyle,3.75,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6180,449911594,Dinner at the Homesick Restaurant,Anne Tyler,3.82,https://images.gr-assets.com/books/1502218870m/77699.jpg
6181,671729446,"Heaven (Casteel, #1)",V.C. Andrews,4.01,https://images.gr-assets.com/books/1321683934m/787660.jpg
6182,439545307,"Charlie Bone and the Hidden King (The Children of the Red King, #5)",Jenny Nimmo,3.98,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6183,99461889,Money,Martin Amis,3.71,https://images.gr-assets.com/books/1367084993m/18825.jpg
6184,743484207,"Secret Prey (Lucas Davenport, #9)",John Sandford,4.25,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6185,1600100295,The Complete Clive Barker's The Great And Secret Show,"Chris Ryall, Gabriel Rodríguez, Clive Barker",4.21,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6186,755334434,His Last Bow: 8 Stories,Arthur Conan Doyle,4.27,https://images.gr-assets.com/books/1368588782m/754713.jpg
6187,553580272,House Atreides (Prelude to Dune #1),"Brian Herbert, Kevin J. Anderson",3.69,https://images.gr-assets.com/books/1403181106m/761575.jpg
6188,000710653X,"Charmed Life (Chrestomanci, #1)",Diana Wynne Jones,3.95,https://images.gr-assets.com/books/1396706429m/244572.jpg
6189,140436111,The Pickwick Papers,Charles Dickens,3.82,https://images.gr-assets.com/books/1360795072m/229432.jpg
6190,307377040,Netherland,Joseph O'Neill,3.4,https://images.gr-assets.com/books/1344205853m/2615008.jpg
6191,345460065,The Romanov Prophecy,Steve Berry,3.9,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6192,446556823,Ecstasy Unveiled (Demonica #4),Larissa Ione,4.36,https://images.gr-assets.com/books/1327876614m/6660747.jpg
6193,374280967,The Uncommon Reader,Alan Bennett,3.82,https://images.gr-assets.com/books/1317064291m/1096390.jpg
6194,805210644,Amerika,"Franz Kafka, بهرام مقدادی",3.73,https://images.gr-assets.com/books/1327894257m/22911.jpg
6195,971977550,"30 Days of Night, Vol. 1","Steve Niles, Ben Templesmith",3.81,https://images.gr-assets.com/books/1178747918m/831829.jpg
6196,60827696,"Sunset (Warriors: The New Prophecy, #6)",Erin Hunter,4.35,https://images.gr-assets.com/books/1363488668m/197459.jpg
6197,,النبطي,"يوسف زيدان, Youssef Ziedan",3.43,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6198,1565126297,When She Woke,Hillary Jordan,3.67,https://images.gr-assets.com/books/1358274814m/11045709.jpg
6199,446321214,The Naked Face,Sidney Sheldon,3.51,https://images.gr-assets.com/books/1398003487m/300226.jpg
6200,60096152,"Princess in Training (The Princess Diaries, #6)",Meg Cabot,3.7,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6201,306816083,The Portable Atheist: Essential Readings for the Nonbeliever,"Christopher Hitchens, Titus Lucretius Carus, Omar Khayyám, Thomas Hobbes, Baruch Spinoza, David Hume, James Boswell, Percy Bysshe Shelley, George Eliot, Charles Darwin, Leslie Stephen, Anatole France, Mark Twain, Joseph Conrad, Thomas Hardy, Emma Goldman, H.P. Lovecraft, Carl Van Doren, H.L. Mencken, Sigmund Freud, Albert Einstein, George Orwell, John Betjeman, Chapman Cohen, Bertrand Russell, Philip Larkin, Martin Gardner, Carl Sagan, John Updike, John Leslie Mackie, Michael Shermer, A.J. Ayer, Daniel C. Dennett, Charles Templeton, Richard Dawkins, Victor J. Stenger, Elizabeth S.  Anderson, Penn Jillette, Ian McEwan, Steven Weinberg, Salman Rushdie, Ibn Warraq, Sam Harris, A.C. Grayling, Ayaan Hirsi Ali, John Stuart Mill, Karl Marx",4.02,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6202,446556815,Sin Undone (Demonica #5),Larissa Ione,4.35,https://images.gr-assets.com/books/1344263648m/7715664.jpg
6203,1570625190,The Tao of Physics: An Exploration of the Parallels between Modern Physics and Eastern Mysticism,Fritjof Capra,3.96,https://images.gr-assets.com/books/1327908532m/10238.jpg
6204,,"Unbeautifully (Undeniable, #2)",Madeline Sheehan,4.38,https://images.gr-assets.com/books/1356218822m/16114861.jpg
6205,,The Girl With No Past,Kathryn Croft,3.59,https://images.gr-assets.com/books/1440440726m/26158341.jpg
6206,374104115,"Acceptance (Southern Reach, #3)",Jeff VanderMeer,3.58,https://images.gr-assets.com/books/1403941598m/18077752.jpg
6207,,"Lady Luck (Colorado Mountain, #3)",Kristen Ashley,4.44,https://images.gr-assets.com/books/1327912930m/12958487.jpg
6208,545140315,"The Lonely Hearts Club (The Lonely Hearts Club, #1)",Elizabeth Eulberg,3.83,https://images.gr-assets.com/books/1479699351m/6609714.jpg
6209,074347418X,"Ransom (Highlands' Lairds, #2)",Julie Garwood,4.33,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6210,7120818,"The Big Four (Hercule Poirot, #5)",Agatha Christie,3.6,https://images.gr-assets.com/books/1372506728m/16316.jpg
6211,7119305,"Peril at End House (Hercule Poirot, #8)",Agatha Christie,3.89,https://images.gr-assets.com/books/1327938128m/16424.jpg
6212,857522817,Disclaimer,Renée Knight,3.58,https://images.gr-assets.com/books/1417259186m/23346719.jpg
6213,62240080,"The Divergent Series 2-Book Collection (Divergent, #1-2)",Veronica Roth,4.56,https://images.gr-assets.com/books/1341816250m/15743078.jpg
6214,547577532,The Prague Cemetery,"Umberto Eco, Richard Dixon",3.39,https://images.gr-assets.com/books/1327902035m/10314376.jpg
6215,1400069262,Beatrice and Virgil,Yann Martel,3.13,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6216,1569319022,"Shaman King, Vol. 1: A Shaman in Tokyo",Hiroyuki Takei,4.14,https://images.gr-assets.com/books/1444234846m/885744.jpg
6217,765341840,"From the Two Rivers: The Eye of the World, Part 1 (Wheel of time, #1-1)",Robert Jordan,4.26,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6218,192861891,Hyperspace,Michio Kaku,4.11,https://images.gr-assets.com/books/1404794967m/33426.jpg
6219,393318486,How the Mind Works,Steven Pinker,3.97,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6220,,"A Castle of Sand (A Shade of Vampire, #3)",Bella Forrest,4.1,https://images.gr-assets.com/books/1368555992m/17925397.jpg
6221,310266289,"Leaving (Bailey Flanigan, #1)",Karen Kingsbury,4.22,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6222,142003239,"Live and Let Die (James Bond, #2)",Ian Fleming,3.62,https://images.gr-assets.com/books/1327953982m/3763.jpg
6223,545425123,The World of the Hunger Games (Hunger Games Trilogy),Kate Egan,4.48,https://images.gr-assets.com/books/1327937151m/11873368.jpg
6224,087220605X,Utilitarianism,"John Stuart Mill, George Sher",3.65,https://images.gr-assets.com/books/1405624617m/584637.jpg
6225,1442444924,"Winger (Winger, #1)",Andrew  Smith,4.08,https://images.gr-assets.com/books/1367927656m/11861815.jpg
6226,62294415,The Magic Strings of Frankie Presto,Mitch Albom,4.32,https://images.gr-assets.com/books/1426364478m/25142924.jpg
6227,553392921,"Fool's Quest  (The Fitz and The Fool, #2)",Robin Hobb,4.53,https://images.gr-assets.com/books/1420496252m/23157777.jpg
6228,684852586,Invasion of the Body Snatchers,Jack Finney,3.88,https://images.gr-assets.com/books/1344394499m/127515.jpg
